# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Feb  1 19:53:56 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00031003 -1.70000 10.07918 0.8022049665 2.4194931244    0.799  1.348  3.7246  2.843    3  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-11      0.00 7.532e-01 2.465e-01 5.811e-05 1.634e-05 1.460e-04 -1.000 3.115e-04 1.401 2.659 1.859 1.368 1.202 1.133 1.113
0.00031003 -1.70000 10.07918 0.8024219275 2.4195684982    0.799  1.394  3.7231  2.791    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.39e-11      0.00 7.525e-01 2.472e-01 5.796e-05 1.647e-05 1.460e-04 -1.000 3.433e-04 1.284 2.556 1.748 1.253 1.084 1.013 0.993
0.00031003 -1.70000 10.07918 0.8026259542 2.4196393357    0.799  1.442  3.7215  2.737    3  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-11      0.00 7.519e-01 2.477e-01 5.781e-05 1.661e-05 1.461e-04 -1.000 3.428e-04 1.165 2.450 1.635 1.135 0.963 0.891 0.870
0.00031003 -1.70000 10.07918 0.8028063774 2.4197019436    0.799  1.488  3.7199  2.684    3  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-11      0.00 7.516e-01 2.481e-01 5.769e-05 1.673e-05 1.462e-04 -1.000 3.423e-04 1.050 2.349 1.526 1.021 0.847 0.772 0.750
0.00031003 -1.70000 10.07918 0.8029779196 2.4197614398    0.799  1.536  3.7182  2.630    3  0.000  0.526     0.00     0.00     0.00     0.00     0.00 -1 -2.31e-11      0.00 7.513e-01 2.484e-01 5.760e-05 1.683e-05 1.462e-04 -1.000 3.429e-04 0.930 2.245 1.413 0.902 0.725 0.649 0.626
0.00031003 -1.70000 10.07918 0.8031291366 2.4198138623    0.799  1.582  3.7166  2.577    3  0.000  0.526     0.00     0.00     0.00     0.00     0.00 -1 -2.74e-11      0.00 7.511e-01 2.486e-01 5.754e-05 1.689e-05 1.462e-04 -1.000 3.435e-04 0.814 2.144 1.304 0.788 0.608 0.530 0.506
0.00031003 -1.70000 10.07918 0.8032637239 2.4198605008    0.799  1.627  3.7150  2.525    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -3.22e-11      0.00 7.510e-01 2.487e-01 5.751e-05 1.693e-05 1.462e-04 -1.000 3.435e-04 0.702 2.048 1.200 0.677 0.495 0.415 0.390
0.00031003 -1.70000 10.07918 0.8033919334 2.4199049124    0.799  1.674  3.7132  2.472    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -3.81e-11      0.00 7.510e-01 2.487e-01 5.749e-05 1.694e-05 1.462e-04 -1.000 3.436e-04 0.586 1.949 1.090 0.562 0.377 0.295 0.269
0.00031003 -1.70000 10.07918 0.8035079837 2.4199450980    0.799  1.720  3.7115  2.419    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -4.51e-11      0.00 7.510e-01 2.487e-01 5.749e-05 1.695e-05 1.462e-04 -1.000 3.435e-04 0.471 1.853 0.983 0.448 0.260 0.176 0.149
0.00031003 -1.70000 10.07918 0.8036102057 2.4199804841    0.799  1.764  3.7098  2.368    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -5.29e-11      0.00 7.510e-01 2.487e-01 5.749e-05 1.695e-05 1.462e-04 -1.000 3.435e-04 0.360 1.762 0.880 0.338 0.148 0.062 0.034
0.00031003 -1.70000 10.07918 0.8037040830 2.4200129725    0.799  1.808  3.7080  2.317    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -6.21e-11      0.00 7.510e-01 2.487e-01 5.748e-05 1.696e-05 1.462e-04 -1.000 3.435e-04 0.251 1.674 0.779 0.230 0.037 -0.052 -0.080
0.00031003 -1.70000 10.07918 0.8037948608 2.4200443799    0.799  1.854  3.7062  2.264    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -7.34e-11      0.00 7.510e-01 2.487e-01 5.748e-05 1.696e-05 1.463e-04 -1.000 3.435e-04 0.136 1.581 0.673 0.117 -0.080 -0.170 -0.200
0.00031003 -1.70000 10.07918 0.8038744330 2.4200719036    0.798  1.897  3.7044  2.212    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -8.61e-11      0.00 7.509e-01 2.487e-01 5.748e-05 1.697e-05 1.463e-04 -1.000 3.435e-04 0.027 1.495 0.573 0.009 -0.191 -0.283 -0.313
0.00031003 -1.70000 10.07918 0.8039475679 2.4200971952    0.798  1.940  3.7026  2.162    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-10      0.00 7.509e-01 2.487e-01 5.747e-05 1.697e-05 1.463e-04 -1.000 3.436e-04 -0.081 1.409 0.475 -0.098 -0.300 -0.395 -0.426
0.00031003 -1.70000 10.07918 0.8040168285 2.4201211421    0.798  1.984  3.7007  2.110    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-10      0.00 7.509e-01 2.487e-01 5.747e-05 1.697e-05 1.463e-04 -1.000 3.435e-04 -0.191 1.321 0.374 -0.206 -0.412 -0.509 -0.541
0.00031003 -1.70000 10.07918 0.8040777445 2.4201421999    0.797  2.026  3.6989  2.062    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-10      0.00 7.509e-01 2.487e-01 5.747e-05 1.697e-05 1.463e-04 -1.000 3.435e-04 -0.294 1.243 0.281 -0.307 -0.516 -0.615 -0.649
0.00031003 -1.70000 10.07918 0.8041364551 2.4201624919    0.797  2.066  3.6971  2.014    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-10      0.00 7.509e-01 2.487e-01 5.747e-05 1.698e-05 1.463e-04 -1.000 3.435e-04 -0.395 1.165 0.190 -0.406 -0.619 -0.720 -0.754
0.00031003 -1.70000 10.07918 0.8041973710 2.4201835425    0.796  2.106  3.6954  1.967    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -1.85e-10      0.00 7.509e-01 2.487e-01 5.747e-05 1.698e-05 1.463e-04 -1.000 3.434e-04 -0.494 1.092 0.101 -0.503 -0.719 -0.822 -0.858
0.00031003 -1.70000 10.07918 0.8042518497 2.4202023654    0.796  2.130  3.6944  1.938    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -2.03e-10      0.00 7.509e-01 2.487e-01 5.746e-05 1.698e-05 1.463e-04 -1.000 3.435e-04 -0.555 1.047 0.046 -0.562 -0.780 -0.885 -0.921
0.00031003 -1.70000 10.07918 0.8042885065 2.4202150291    0.796  2.119  3.6951  1.953    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -1.96e-10      0.00 7.509e-01 2.487e-01 5.746e-05 1.698e-05 1.463e-04 -1.000 3.435e-04 -0.527 1.064 0.070 -0.535 -0.751 -0.855 -0.891
0.00031003 -1.70000 10.07918 0.8042933941 2.4202167175    0.796  2.117  3.6953  1.955    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-10      0.00 7.509e-01 2.487e-01 5.746e-05 1.698e-05 1.463e-04 -1.000 3.435e-04 -0.523 1.066 0.073 -0.532 -0.748 -0.852 -0.887
0.00031003 -1.70000 10.07918 0.8043211102 2.4202262915    0.795  2.143  3.6940  1.923    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -2.13e-10      0.00 7.509e-01 2.487e-01 5.746e-05 1.699e-05 1.463e-04 -1.000 3.435e-04 -0.588 1.019 0.015 -0.596 -0.814 -0.919 -0.955
0.00031003 -1.70000 10.07918 0.8043631315 2.4202408054    0.795  2.185  3.6921  1.873    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -2.47e-10      0.00 7.509e-01 2.487e-01 5.746e-05 1.699e-05 1.463e-04 -1.000 3.435e-04 -0.693 0.945 -0.078 -0.698 -0.920 -1.028 -1.065
0.00031003 -1.70000 10.07918 0.8044022322 2.4202543090    0.794  2.227  3.6901  1.824    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -2.88e-10      0.00 7.509e-01 2.488e-01 5.746e-05 1.699e-05 1.463e-04 -1.000 3.435e-04 -0.797 0.873 -0.169 -0.799 -1.025 -1.136 -1.174
0.00031003 -1.70000 10.07918 0.8044382930 2.4202667614    0.794  2.268  3.6881  1.774    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -3.36e-10      0.00 7.509e-01 2.488e-01 5.746e-05 1.699e-05 1.463e-04 -1.000 3.435e-04 -0.899 0.803 -0.259 -0.898 -1.128 -1.241 -1.281
0.00031003 -1.70000 10.07918 0.8044700027 2.4202777103    0.793  2.306  3.6861  1.727    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -3.87e-10      0.00 7.509e-01 2.488e-01 5.746e-05 1.699e-05 1.463e-04 -1.000 3.435e-04 -0.996 0.740 -0.342 -0.992 -1.225 -1.341 -1.382
0.00031003 -1.70000 10.07918 0.8045008779 2.4202883701    0.793  2.347  3.6841  1.679    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1  -4.5e-10      0.00 7.509e-01 2.488e-01 5.746e-05 1.699e-05 1.463e-04 -1.000 3.435e-04 -1.097 0.683 -0.429 -1.091 -1.327 -1.446 -1.488
0.00031003 -1.70000 10.07918 0.8045280576 2.4202977532    0.792  2.385  3.6820  1.632    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -5.18e-10      0.00 7.509e-01 2.488e-01 5.746e-05 1.700e-05 1.463e-04 -1.000 3.435e-04 -1.192 0.639 -0.508 -1.184 -1.425 -1.546 -1.589
0.00031003 -1.70000 10.07918 0.8045544028 2.4203068475    0.791  2.424  3.6801  1.585    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -5.99e-10      0.00 7.509e-01 2.488e-01 5.745e-05 1.700e-05 1.463e-04 -1.000 3.435e-04 -1.290 0.590 -0.591 -1.282 -1.525 -1.649 -1.693
0.00031003 -1.70000 10.07918 0.8045777678 2.4203149125    0.791  2.461  3.6781  1.539    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -6.89e-10      0.00 7.509e-01 2.488e-01 5.745e-05 1.700e-05 1.463e-04 -1.000 3.435e-04 -1.383 0.552 -0.666 -1.373 -1.621 -1.747 -1.793
0.00031003 -1.70000 10.07918 0.8046050072 2.4203243141    0.789  2.508  3.6755  1.481    3  0.000  0.525     6.94     5.50     3.91     3.02     2.44  3  -8.2e-10      0.00 7.509e-01 2.488e-01 5.745e-05 1.700e-05 1.463e-04 -1.000 3.436e-04 -1.500 0.510 -0.759 -1.487 -1.740 -1.870 -1.917
0.00031003 -1.70000 10.07918 0.8046292663 2.4203326865    0.788  2.553  3.6730  1.426    3  0.000  0.525     7.80     6.08     4.30     3.33     2.69  3  -9.7e-10      0.00 7.509e-01 2.488e-01 5.745e-05 1.700e-05 1.463e-04 -1.000 3.435e-04 -1.613 0.477 -0.845 -1.597 -1.855 -1.988 -2.037
0.00031003 -1.70000 10.07918 0.8046482801 2.4203392482    0.787  2.591  3.6709  1.379    3  0.000  0.525     8.62     6.62     4.66     3.61     2.92  3 -1.12e-09      0.00 7.509e-01 2.488e-01 5.745e-05 1.700e-05 1.463e-04 -1.000 3.435e-04 -1.708 0.455 -0.916 -1.689 -1.953 -2.089 -2.139
0.00031003 -1.70000 10.07918 0.8046684861 2.4203462210    0.786  2.634  3.6684  1.325    3  0.000  0.525     9.65     7.29     5.11     3.97     3.21  3 -1.31e-09      0.00 7.509e-01 2.488e-01 5.745e-05 1.700e-05 1.463e-04 -1.000 3.435e-04 -1.815 0.436 -0.994 -1.793 -2.063 -2.202 -2.254
0.00031003 -1.70000 10.07918 0.8046846986 2.4203518153    0.785  2.671  3.6663  1.279    3  0.000  0.525    10.64     7.93     5.53     4.30     3.48  3 -1.51e-09      0.00 7.509e-01 2.488e-01 5.745e-05 1.700e-05 1.463e-04 -1.000 3.436e-04 -1.908 0.424 -1.060 -1.882 -2.157 -2.300 -2.353
0.00031003 -1.70000 10.07918 0.8047017455 2.4203576973    0.784  2.713  3.6638  1.226    3  0.000  0.525    11.89     8.71     6.06     4.72     3.82  3 -1.77e-09      0.00 7.509e-01 2.488e-01 5.745e-05 1.700e-05 1.463e-04 -1.000 3.436e-04 -2.012 0.421 -1.129 -1.980 -2.263 -2.409 -2.464
0.00031003 -1.70000 10.07918 0.8047180772 2.4203633323    0.782  2.756  3.6612  1.172    3  0.000  0.525    13.33     9.60     6.65     5.18     4.20  2 -2.08e-09      0.00 7.509e-01 2.488e-01 5.745e-05 1.700e-05 1.463e-04 -1.000 3.435e-04 -2.119 0.422 -1.200 -2.083 -2.372 -2.522 -2.580
0.00031003 -1.70000 10.07918 0.8047333360 2.4203685968    0.780  2.799  3.6585  1.118    3  0.000  0.525    14.95    10.59     7.30     5.70     4.62  2 -2.45e-09      0.00 7.509e-01 2.488e-01 5.745e-05 1.700e-05 1.463e-04 -1.000 3.435e-04 -2.227 0.434 -1.266 -2.183 -2.481 -2.635 -2.694
0.00031003 -1.70000 10.07918 0.8047466278 2.4203731825    0.778  2.839  3.6560  1.067    3  0.000  0.525    16.65    11.61     7.97     6.23     5.05  2 -2.85e-09      0.00 7.509e-01 2.488e-01 5.745e-05 1.701e-05 1.463e-04 -1.000 3.435e-04 -2.327 0.424 -1.330 -2.274 -2.579 -2.738 -2.799
0.00031003 -1.70000 10.07918 0.8047595620 2.4203776447    0.776  2.881  3.6534  1.013    3  0.000  0.525    18.63    12.78     8.73     6.84     5.54  2 -3.34e-09      0.00 7.509e-01 2.488e-01 5.745e-05 1.701e-05 1.463e-04 -1.000 3.435e-04 -2.431 0.406 -1.398 -2.368 -2.681 -2.844 -2.908
0.00031003 -1.70000 10.07918 0.8047708273 2.4203815309    0.774  2.920  3.6509  0.963    3  0.000  0.525    20.71    13.98     9.51     7.46     6.05  2 -3.87e-09      0.00 7.509e-01 2.488e-01 5.745e-05 1.701e-05 1.463e-04 -1.000 3.435e-04 -2.529 0.398 -1.458 -2.454 -2.776 -2.944 -3.010
0.00031003 -1.70000 10.07918 0.8047817349 2.4203852937    0.772  2.960  3.6483  0.911    3  0.000  0.525    23.11    15.34    10.40     8.17     6.62  2 -4.52e-09      0.00 7.509e-01 2.488e-01 5.745e-05 1.701e-05 1.463e-04 -1.000 3.435e-04 -2.629 0.394 -1.515 -2.542 -2.873 -3.046 -3.114
0.00031003 -1.70000 10.07918 0.8047919869 2.4203888302    0.770  3.000  3.6457  0.859    3  0.000  0.525    25.77    16.84    11.36     8.94     7.25  1 -5.27e-09      0.00 7.509e-01 2.488e-01 5.745e-05 1.701e-05 1.463e-04 -1.000 3.435e-04 -2.729 0.388 -1.573 -2.629 -2.969 -3.147 -3.217
0.00031003 -1.70000 10.07918 0.8048009276 2.4203919143    0.767  3.037  3.6432  0.811    3  0.000  0.525    28.55    18.37    12.34     9.73     7.89  1 -6.09e-09      0.00 7.509e-01 2.488e-01 5.745e-05 1.701e-05 1.463e-04 -1.000 3.435e-04 -2.822 0.387 -1.625 -2.709 -3.058 -3.242 -3.314
0.00031003 -1.70000 10.07918 0.8048095703 2.4203948955    0.764  3.075  3.6406  0.760    3  0.000  0.525    31.74    20.09    13.45    10.61     8.61  1 -7.05e-09      0.00 7.509e-01 2.488e-01 5.745e-05 1.701e-05 1.463e-04 -1.000 3.435e-04 -2.917 0.386 -1.678 -2.791 -3.149 -3.338 -3.412
0.00031003 -1.70000 10.07918 0.8048176765 2.4203976915    0.761  3.113  3.6381  0.711    3  0.000  0.525    35.23    21.96    14.64    11.56     9.38  1 -8.15e-09      0.00 7.509e-01 2.488e-01 5.745e-05 1.701e-05 1.463e-04 -1.000 3.435e-04 -3.012 0.385 -1.728 -2.871 -3.239 -3.433 -3.509
0.00031003 -1.70000 10.07918 0.8048250675 2.4204002408    0.757  3.149  3.6355  0.662    3  0.000  0.525    39.02    23.94    15.89    12.58    10.21  1  -9.4e-09      0.00 7.509e-01 2.488e-01 5.745e-05 1.701e-05 1.463e-04 -1.000 3.435e-04 -3.103 0.389 -1.772 -2.946 -3.324 -3.523 -3.602
0.00031003 -1.70000 10.07918 0.8048323989 2.4204027695    0.754  3.187  3.6330  0.612    3  0.000  0.525    43.41    26.21    17.33    13.73    11.15  1 -1.09e-08      0.00 7.509e-01 2.488e-01 5.745e-05 1.701e-05 1.463e-04 -1.000 3.435e-04 -3.199 0.390 -1.819 -3.025 -3.413 -3.619 -3.700
0.00031003 -1.70000 10.07918 0.8048389554 2.4204050309    0.750  3.223  3.6305  0.564    3  0.000  0.525    48.01    28.54    18.79    14.92    12.11  1 -1.26e-08      0.00 7.509e-01 2.488e-01 5.745e-05 1.701e-05 1.463e-04 -1.000 3.435e-04 -3.288 0.393 -1.862 -3.099 -3.497 -3.708 -3.791
0.00031003 -1.70000 10.07918 0.8048452735 2.4204072101    0.745  3.259  3.6280  0.515    3  0.000  0.525    53.16    31.11    20.40    16.21    13.17  1 -1.45e-08      0.00 7.509e-01 2.488e-01 5.744e-05 1.701e-05 1.463e-04 -1.000 3.435e-04 -3.378 0.395 -1.904 -3.171 -3.580 -3.796 -3.882
0.00031003 -1.70000 10.07918 0.8048506379 2.4204090602    0.741  3.287  3.6261  0.477    3  0.000  0.525    57.64    33.30    21.77    17.32    14.07  1 -1.63e-08      0.00 7.509e-01 2.488e-01 5.744e-05 1.701e-05 1.463e-04 -1.000 3.436e-04 -3.449 0.396 -1.934 -3.227 -3.645 -3.866 -3.954
0.00031003 -1.70000 10.07918 0.8048506379 2.4204090602    0.741  1.702  3.8236  2.852    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.435e-04 0.514 1.138 0.603 0.482 0.491 0.513 0.531
0.00031003 -1.70000 10.07918 0.8048539162 2.4204101909    0.741  1.708  3.8214  2.837    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.436e-04 0.499 1.131 0.594 0.466 0.471 0.491 0.508
0.00031003 -1.70000 10.07918 0.8049089909 2.4204291841    0.741  1.723  3.8163  2.802    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.436e-04 0.463 1.115 0.572 0.427 0.422 0.439 0.455
0.00031003 -1.70000 10.07918 0.8049646616 2.4204483798    0.741  1.724  3.8169  2.803    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.435e-04 0.460 1.109 0.567 0.424 0.420 0.438 0.454
0.00031003 -1.70000 10.07918 0.8050215244 2.4204679834    0.741  1.724  3.8178  2.807    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.435e-04 0.459 1.104 0.563 0.423 0.422 0.440 0.456
0.00031003 -1.70000 10.07918 0.8050779104 2.4204874195    0.741  1.724  3.8190  2.812    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.435e-04 0.459 1.099 0.560 0.424 0.424 0.443 0.460
0.00031003 -1.70000 10.07918 0.8051309586 2.4205057022    0.741  1.724  3.8203  2.817    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.435e-04 0.459 1.095 0.556 0.425 0.428 0.448 0.465
0.00031003 -1.70000 10.07918 0.8051831126 2.4205236740    0.741  1.724  3.8217  2.823    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.434e-04 0.461 1.090 0.554 0.427 0.432 0.453 0.470
0.00031003 -1.70000 10.07918 0.8052358031 2.4205418280    0.741  1.723  3.8232  2.830    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.435e-04 0.462 1.086 0.551 0.429 0.437 0.459 0.477
0.00031003 -1.70000 10.07918 0.8052909970 2.4205608416    0.741  1.723  3.8247  2.836    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.436e-04 0.464 1.082 0.548 0.432 0.443 0.465 0.483
0.00031003 -1.70000 10.07918 0.8053453565 2.4205795647    0.741  1.722  3.8260  2.842    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.436e-04 0.465 1.078 0.545 0.434 0.447 0.470 0.489
0.00031003 -1.70000 10.07918 0.8054013252 2.4205988392    0.741  1.722  3.8271  2.847    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.436e-04 0.466 1.075 0.543 0.435 0.450 0.474 0.493
0.00031003 -1.70000 10.07918 0.8054568172 2.4206179463    0.742  1.722  3.8279  2.850    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.435e-04 0.466 1.072 0.541 0.436 0.452 0.477 0.496
0.00031003 -1.70000 10.07918 0.8055116534 2.4206368248    0.742  1.722  3.8282  2.851    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.434e-04 0.465 1.070 0.540 0.436 0.453 0.478 0.497
0.00031003 -1.70000 10.07918 0.8055648208 2.4206551259    0.742  1.722  3.8281  2.850    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.435e-04 0.465 1.070 0.539 0.435 0.452 0.476 0.496
0.00031003 -1.70000 10.07918 0.8055880070 2.4206631061    0.742  1.722  3.8280  2.850    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.435e-04 0.464 1.070 0.539 0.434 0.451 0.476 0.495
0.00031003 -1.70000 10.07918 0.8056001067 2.4206672703    0.742  1.723  3.8278  2.849    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.436e-04 0.464 1.070 0.539 0.433 0.450 0.474 0.493
0.00031003 -1.70000 10.07918 0.8056533337 2.4206855873    0.742  1.724  3.8267  2.844    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.435e-04 0.461 1.072 0.540 0.430 0.445 0.469 0.488
0.00031003 -1.70000 10.07918 0.8057072163 2.4207041271    0.742  1.725  3.8251  2.836    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.435e-04 0.458 1.074 0.541 0.426 0.438 0.460 0.479
0.00031003 -1.70000 10.07918 0.8057601452 2.4207223359    0.742  1.727  3.8229  2.825    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.435e-04 0.453 1.078 0.543 0.420 0.428 0.449 0.467
0.00031003 -1.70000 10.07918 0.8058122993 2.4207402755    0.742  1.729  3.8202  2.812    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.436e-04 0.448 1.084 0.545 0.414 0.416 0.436 0.453
0.00031003 -1.70000 10.07918 0.8058642745 2.4207581509    0.742  1.731  3.8169  2.797    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.436e-04 0.442 1.091 0.549 0.406 0.402 0.420 0.436
0.00031003 -1.70000 10.07918 0.8059158325 2.4207758802    0.742  1.734  3.8130  2.778    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.436e-04 0.435 1.099 0.552 0.396 0.386 0.401 0.416
0.00031003 -1.70000 10.07918 0.8059675097 2.4207936479    0.742  1.737  3.8088  2.758    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.435e-04 0.427 1.110 0.558 0.386 0.369 0.380 0.393
0.00031003 -1.70000 10.07918 0.8059723973 2.4207953282    0.742  1.738  3.8083  2.756    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.435e-04 0.426 1.111 0.559 0.385 0.367 0.378 0.391
0.00031003 -1.70000 10.07918 0.8059811592 2.4207983404    0.742  1.738  3.8075  2.752    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.436e-04 0.424 1.113 0.560 0.383 0.364 0.374 0.387
0.00031003 -1.70000 10.07918 0.8060327768 2.4208160843    0.742  1.742  3.8027  2.729    4  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.483e-01 2.513e-01 5.873e-05 1.705e-05 1.487e-04 -1.000 3.436e-04 0.414 1.126 0.566 0.372 0.344 0.351 0.362
