# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Feb  1 19:51:36 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00015547 -2.00000 10.07918 0.7890366316 2.4148289572    0.787  0.647  3.7899  3.799    2  0.000  0.528     0.00     0.00     0.00     0.00     0.00 -1 -7.85e-13      0.00 8.597e-01 1.402e-01 1.843e-05 5.082e-06 4.651e-05 -1.000 1.065e-04 3.153 3.960 3.417 3.146 3.080 3.078 3.086
0.00015547 -2.00000 10.07918 0.7900331020 2.4151881605    0.788  0.676  3.7812  3.736    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -9.02e-13      0.00 8.557e-01 1.442e-01 1.888e-05 5.202e-06 4.760e-05 -1.000 9.391e-05 3.080 3.927 3.366 3.067 2.987 2.977 2.982
0.00015547 -2.00000 10.07918 0.7908694744 2.4154888490    0.789  0.703  3.7727  3.675    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-12      0.00 8.390e-01 1.609e-01 2.054e-05 5.653e-06 5.166e-05 -1.000 8.826e-05 3.012 3.903 3.320 2.993 2.900 2.881 2.883
0.00015547 -2.00000 10.07918 0.7916075587 2.4157535946    0.790  0.731  3.7648  3.616    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-12      0.00 8.110e-01 1.888e-01 2.322e-05 6.372e-06 5.809e-05 -1.000 1.181e-04 2.943 3.878 3.272 2.919 2.814 2.788 2.786
0.00015547 -2.00000 10.07918 0.7922626138 2.4159880831    0.791  0.761  3.7578  3.558    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-12      0.00 7.921e-01 2.078e-01 2.501e-05 6.849e-06 6.236e-05 -1.000 1.167e-04 2.866 3.845 3.217 2.840 2.723 2.690 2.686
0.00015547 -2.00000 10.07918 0.7929115295 2.4162199347    0.791  0.801  3.7514  3.493    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-12      0.00 7.808e-01 2.191e-01 2.608e-05 7.137e-06 6.492e-05 -1.000 1.547e-04 2.768 3.789 3.138 2.739 2.613 2.573 2.566
0.00015547 -2.00000 10.07918 0.7934238315 2.4164026674    0.792  0.839  3.7473  3.438    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.85e-12      0.00 7.753e-01 2.245e-01 2.660e-05 7.275e-06 6.616e-05 -1.000 1.636e-04 2.672 3.721 3.055 2.642 2.508 2.464 2.456
0.00015547 -2.00000 10.07918 0.7937740684 2.4165274371    0.792  0.869  3.7448  3.399    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.07e-12      0.00 7.725e-01 2.273e-01 2.686e-05 7.346e-06 6.679e-05 -1.000 1.637e-04 2.598 3.665 2.989 2.567 2.430 2.383 2.373
0.00015547 -2.00000 10.07918 0.7940821648 2.4166370899    0.792  0.899  3.7431  3.362    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.31e-12      0.00 7.707e-01 2.291e-01 2.703e-05 7.388e-06 6.717e-05 -1.000 1.448e-04 2.523 3.603 2.920 2.493 2.352 2.303 2.293
0.00015547 -2.00000 10.07918 0.7944860458 2.4167806847    0.793  0.940  3.7410  3.313    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.68e-12      0.00 7.685e-01 2.313e-01 2.721e-05 7.437e-06 6.760e-05 -1.000 1.424e-04 2.420 3.515 2.824 2.390 2.246 2.195 2.184
